Timestamp,Sender,Message,Type
2024-10-22 23:48:24,Defne,sınıfın en böyle her soruyu bilen çocuğu,Text
2024-10-22 23:48:30,Defne,speech verirken,Text
2024-10-22 23:48:37,Defne,o kadar titredi o kadar heyecanlandı ki,Text
2024-10-22 23:48:39,Defne,inanılmazdı,Text
2024-10-22 23:49:13,Gülbin,yaaaa bebeksuuuu,Text
2024-10-22 23:57:14,Zeynep,KANKAKSKAJSKAJSKSJSK,Text
2024-10-22 23:57:37,Zeynep,KANAKSJKSKSKS,Text
2024-10-22 23:58:14,Zeynep,ay üzümlü kekkkk sen onu bana gönder bi kendine getirelim onu,Text
2024-10-22 23:58:27,Zeynep,ay hala şurdaki gidikliğime gülüyorum,Text
2024-10-22 23:58:35,Defne,KANKANK ASNDFJAJNSNADJJNASNJS,Text
2024-10-22 23:58:47,Zeynep,KANAKSJAKSJQKSJSLDJSLDJSÖDJSKDJLSJSS,Text
2024-10-22 23:59:01,Zeynep,ABİ ÇOK SAÇMALARNALDJSLDKSLDKSKDJ AŞIRI KOMİK DELİRCEM AQKQLSSJLS,Text
2024-10-22 23:59:02,Gülbin,KANKA COUAGER,Text
2024-10-22 23:59:03,Gülbin,AHSNDKFMFÖMF,Text
2024-10-22 23:59:22,Defne,HAYIR zeynep bütün 17 yaşındaki erkeklere sahip olamazsın,Text
2024-10-22 23:59:32,Defne,allahımmm,Text
2024-10-22 23:59:33,Defne,ŞLÖWERÖŞEWŞLÖEWŞÖLEŞÖLEŞÖLWŞÖLREŞÖW,Text
2024-10-22 23:59:57,Gülbin,sessiz olma çabaları o yüz ifadeleri i cant,Text
2024-10-23 00:00:02,Gülbin,AKSÖCLCÖVÖVÖVŞ,Text
2024-10-23 00:00:28,Gülbin,ırgat gerginlikği bi ses olsaydı,Text
2024-10-23 00:00:30,Gülbin,SLDÖGÖÇV,Text
2024-10-23 00:00:36,Defne,şlöasdöşlfaşlösalöşsşölfaşlöaöflşasöldslöaşlşöölşd,Text
2024-10-23 00:00:45,Zeynep,KANAKSKAJSLSKSŞSJLSSJSK,Text
2024-10-23 00:00:53,Zeynep,AHSKAJSKSJS YA ALLAH ALLAAAAHHHH,Text
2024-10-23 00:00:57,Zeynep,KANKA,Text
2024-10-23 00:01:01,Zeynep,DELİRCEMSJDŞSKDŞSKLD,Text
2024-10-23 00:01:08,Zeynep,AJSLWJDLSJDLSJDLSJXŞSJDLSJDLEJDLSJD,Text
2024-10-23 00:01:10,Zeynep,İŞİCEM,Text
2024-10-23 00:01:12,Gülbin,abi biz zeynepi 1 aydır görmüoz bu arada @32470118635 bunu biliyor muydunuz,Text
2024-10-23 00:01:19,Zeynep,KANAKKSKAJSKSSJKAJSKSJ,Text
2024-10-23 00:01:27,Gülbin,arada hologram olarak gdliyo sarılıyo gidiyo,Text
2024-10-23 00:01:36,Defne,ben de şey yazıcaktım abi zeynep niye gruba hiç bakmyo üzülüyorum,Text
2024-10-23 00:01:45,Defne,reelde de görmüyosanız tamam,Text
2024-10-23 00:01:45,Defne,ŞÖWERŞÖLREWŞÖLREWŞLÖEWŞLRWLŞ,Text
2024-10-23 00:01:50,Defne,niye görmüonuz,Text
2024-10-23 00:01:51,Gülbin,SJDMCJCKKC,Text
2024-10-23 00:01:55,Defne,evinde mi takılıyo,Text
2024-10-23 00:01:57,Gülbin,Çalışıp,Text
2024-10-23 00:01:58,Defne,evi vAR,Text
2024-10-23 00:02:05,Gülbin,esin hukuk bürosu kölesi,Text
2024-10-23 00:02:13,Defne,amk,Text
2024-10-23 00:02:17,Defne,duru şey diyo ya,Text
2024-10-23 00:02:23,Defne,durunun dating kriterlerinden biri,Text
2024-10-23 00:02:29,Defne,benimle aynı hayat aşamasında değilse olmaaz,Text
2024-10-23 00:02:37,Defne,nasıl hepiniz staj yapıyousunuz,Text
2024-10-23 00:02:38,Gülbin,hasmsjdmsjdmclfoflfl,Text
2024-10-23 00:02:40,Defne,ne stajı ben daha 1. sınıfım,Text
2024-10-23 00:02:42,Defne,REWŞÖRWEÖŞLEWRŞÖLEWLŞÖREŞLÖ,Text
2024-10-23 00:02:47,Gülbin,benimki staj gibi diil,Text
2024-10-23 00:02:48,Gülbin,proje,Text
2024-10-23 00:02:54,Gülbin,zeynep bildiğin ırgatttttt,Text
2024-10-23 00:02:55,Defne,Senin birce zaten,Text
2024-10-23 00:02:56,Defne,bilom,Text
2024-10-23 00:03:00,Defne,zeyneple yiğit,Text
2024-10-23 00:03:00,Defne,çok fena,Text
2024-10-23 00:03:18,Defne,yani fena çalıştırıyo bürolar,Text
2024-10-23 00:03:22,Gülbin,tamam alın tüm dosyalar sizin olsun canlarımmmmmmmm tüm davalara siz bakın,Text
2024-10-23 00:03:29,Defne,sus,Text
2024-10-23 00:03:33,Defne,ilerde çok işime yarıycaklar,Text
2024-10-23 00:03:37,Gülbin,WKDÖCÖC,Text
2024-10-23 00:03:39,Defne,“ birini tehdit etsem suç mu “,Text
2024-10-23 00:03:59,Zeynep,YA TAŞVAN TANEM,Text
2024-10-23 00:04:02,Zeynep,NE DİYOSUNNNNN,Text
2024-10-23 00:04:09,Zeynep,KANKAKSKAJSKAJSKS,Text
2024-10-23 00:04:24,Zeynep,ay o kkkkadarrrrrr haklı ki,Text
2024-10-23 00:04:47,Zeynep,YA Hİ,Text
2024-10-23 00:04:48,Zeynep,Ü,Text
2024-10-23 00:04:57,Zeynep,ay hayır aq bi de dosya verseler normal iş yapsak tamam,Text
2024-10-23 00:04:57,Defne,hayır be,Text
2024-10-23 00:05:06,Zeynep,cevabını assssla bulamıcağımız,Text
2024-10-23 00:05:08,Zeynep,araştırmalar,Text
2024-10-23 00:05:15,Zeynep,boş boş ırgatlıklar veriyolar,Text
2024-10-23 00:06:30,Defne,offf mallar aqqqqq,Text
2024-10-23 00:07:39,Defne,OHA GÜLBİN,Text
2024-10-23 00:07:39,Defne,OHA,Text
2024-10-23 00:07:39,Gülbin,baya tatlılar bu arada,Text
2024-10-23 00:07:41,Defne,OOOOOOH,Text
2024-10-23 00:07:41,Defne,A,Text
2024-10-23 00:07:42,Defne,OHA,Text
2024-10-23 00:07:54,Defne,şaka mı,Text
2024-10-23 00:07:56,Gülbin,oha,Text
2024-10-23 00:07:56,Defne,SNJAWJNJNRWEJNWENJEWRJNE,Text
2024-10-23 00:07:58,Defne,SİZE ATIODUM,Text
2024-10-23 00:07:58,Defne,OHA,Text
2024-10-23 00:07:58,Gülbin,SLDÖXLCLCLXÖCÖCÖÇCFÖ,Text
2024-10-23 00:07:59,Gülbin,BROM,Text
2024-10-23 00:08:00,Defne,HANİ,Text
2024-10-23 00:08:03,Defne,TIKTOKTAN ÇIKTIM,Text
2024-10-23 00:08:03,Gülbin,BROMMMMMMMMMMMMM,Text
2024-10-23 00:08:04,Defne,WHATSAPPA GIRDIM,Text
2024-10-23 00:08:04,Gülbin,AJANDKDLF,Text
2024-10-23 00:08:06,Gülbin,AYNI HAYAT,Text
2024-10-23 00:08:06,Defne,BİLDİRİM GELDİ,Text
2024-10-23 00:08:09,Defne,WİÖLŞERÖLWÖLŞEŞÖRELWRŞLÖEWEŞWÖLEWÖLWEŞÖLREWŞÖLWEŞÖLREWŞÖLREWŞLÖERŞÖLREWEWÖŞLRWEŞÖEWŞÖRLWŞLRÖLÖEŞWRELWŞÖEŞLWÖREŞWÖLEÖWLŞ,Text
2024-10-23 00:08:13,Defne,ben hiç beğenmedim,Text
2024-10-23 00:08:20,Defne,maymyun,Text
2024-10-23 00:08:25,Gülbin,yani tipi normal de,Text
2024-10-23 00:08:29,Gülbin,konuşmaları tatlı baya,Text
2024-10-23 00:08:32,Gülbin,yumuşaklar,Text
2024-10-23 00:08:33,Defne,he izlemedim,Text
2024-10-23 00:08:36,Gülbin,böyle cute cute,Text
2024-10-23 00:08:36,Defne,direkt buraya geldim,Text
2024-10-23 00:08:38,Defne,ŞWÖERŞÖELRWÖELWŞREWÖLRŞLŞWRÖEWEŞLÖRWELÖŞEWRÖLŞEWÖLŞREWÖLŞREWÖLŞREW,Text
2024-10-23 00:08:42,Gülbin,WKDÖCÖÇC,Text
2024-10-23 00:08:49,Defne,SEVGİLİ DEMİŞŞŞŞŞKEN,Text
2024-10-23 00:08:55,Defne,ben annoyingleşirsem bana bi intervention yapın,Text
2024-10-23 00:08:58,Defne,i feel annoying,Text
2024-10-23 00:09:04,Defne,NAZLI KIRÇİÇEK,Text
2024-10-23 00:09:06,Defne,WEŞEWRÖLREWÖŞEWŞÖLEWŞLÖWŞLÖREWLŞÖREŞLÖEWŞLÖRELŞÖREWLŞÖRELRŞÖEW,Text
2024-10-23 00:09:27,Gülbin,KANKA SNDMCÖCÖFCÖC,Text
2024-10-23 00:09:28,Defne,aklım direkt yiğitin tekne doğum gününe gitit,Text
2024-10-23 00:09:33,Gülbin,yok be ne annoying,Text
2024-10-23 00:09:44,Defne,arada kusuyoruz falan sadece,Text
2024-10-23 00:09:54,Defne,arkandan görmemişin sevgilisi olmuş falan diyoruz,Text
2024-10-23 00:09:55,Defne,o kadar,Text
2024-10-23 00:10:00,Gülbin,AKSÖDKCÖDCMFCMFMCMÖGÖGÖDŞDŞ,Text
2024-10-23 00:10:02,Gülbin,aynen,Text
2024-10-23 00:10:03,Defne,can temizin ırgat,Text
2024-10-23 00:10:04,Gülbin,sadece bunlar,Text
2024-10-23 00:10:11,Defne,rüyamda beyza özb la ege turanı gördüm,Text
2024-10-23 00:10:14,Defne,??,Text
2024-10-23 00:10:21,Gülbin,i,Text
2024-10-23 00:10:23,Defne,çünkü egenin babası 3 yıl önceki yorumlarımızı beğenmiş,Text
2024-10-23 00:10:23,Defne,ŞWRÖELŞRELŞÖEWLŞÖEWLŞÖRE,Text
2024-10-23 00:10:27,Defne,bu reel,Text
2024-10-23 00:10:31,Gülbin,ne alak ya,Text
2024-10-23 00:10:33,Gülbin,AKDMFÖÖCÖC,Text
2024-10-23 00:10:40,Defne,egenin stanford postuna,Text
2024-10-23 00:10:43,Defne,azra nazla benim yorumları,Text
2024-10-23 00:10:44,Defne,beğenmiş,Text
2024-10-23 00:10:50,Defne,bildirim geldi,Text
2024-10-23 00:11:52,Gülbin,her,Text
2024-10-23 00:11:53,Gülbin,hee,Text
2024-10-23 00:14:35,Defne,ela alıcının sevgilisi,Text
2024-10-23 00:14:37,Defne,kıza benz,Text
2024-10-23 00:14:39,Defne,ALLAHM,Text
2024-10-23 00:14:40,Defne,WERLÖWRELÖEÖLELRWÖ,Text
2024-10-23 00:14:41,Defne,BİZİM BULLYLIKLER,Text
2024-10-23 00:14:54,Defne,tiktoka rc22den kim sevgilisiini atsa,Text
2024-10-23 00:14:57,Defne,pusuda bekliyoruz,Text
2024-10-23 00:14:58,Defne,şLÖWÖEŞRÖLRŞWELŞWÖRÖLŞEWÖ,Text
2024-10-23 00:19:33,Defne,KANKA BEN O ILGAZI,Text
2024-10-23 00:19:35,Defne,GÖTTEN SİKECEM,Text
2024-10-23 00:19:36,Defne,BAK,Text
2024-10-23 00:22:21,Zeynep,çocuğum yüzü filtreden animeye dönmüş aq,Text
2024-10-23 00:22:33,Zeynep,AHSKAJSKSJSKSJSKKS,Text
2024-10-23 00:22:34,Defne,SXDRFCGHVKMOJNIHBUGFRDESWERXDCTFVYGBUHINJMOKPÖLKMJNBHGVFCDXSRZXDTCFYVGUBINM,Text
2024-10-23 00:22:51,Zeynep,nasıl yani tatlı AYÇİÇEĞİ AW,Text
2024-10-23 00:23:00,Zeynep,allam,Text
2024-10-23 00:23:06,Zeynep,KANAKSJKSJSKSJSKSJLS,Text
2024-10-23 00:23:08,Zeynep,ZATEN AQ,Text
2024-10-23 00:23:22,Zeynep,AHSKSJSKSJDKSJSKSJ HEHE,Text
2024-10-23 00:23:23,Defne,kanka iki lafımdan biri,Text
2024-10-23 00:23:26,Defne,ŞLÖREWŞLWÖELŞŞLRÖEWŞELÖWRÖELŞEW,Text
2024-10-23 00:23:32,Defne,ismi lazım değil,Text
2024-10-23 00:23:45,Zeynep,ay HAYIRR HAYIRRRRRR SAÇMALAMA AQ,Text
2024-10-23 00:23:54,Zeynep,ay neden ismi lazım değil ki,Text
2024-10-23 00:23:58,Defne,ŞLÖSDÖFLŞAÖLŞFÖLAŞÖ,Text
2024-10-23 00:23:59,Defne,kocam,Text
2024-10-23 00:24:05,Zeynep,AHSKAJSKSJSKSJDKSJDK,Text
2024-10-23 00:24:13,Zeynep,HEH,Text
2024-10-23 00:25:35,Defne,KANKA,Text
2024-10-23 00:25:41,Defne,LJNKBHGVYFCTDXRTCFGVHJKNLMJNBHGVFCDTCFVB,Text
2024-10-23 00:25:44,Defne,MKKKKKKKKKKKKKK,Text
2024-10-23 00:25:48,Zeynep,AHSLAJDLSJDLSKSLSKLSJDLDJDLDJLWDJSKJDLWK,Text
2024-10-23 00:25:51,Zeynep,AHDÖSJDÖSJDLSJDLSJDLSJDLSJDL,Text
2024-10-23 00:26:20,Zeynep,tabii efendim,Text
2024-10-23 00:31:39,Defne,kanka ben,Text
2024-10-23 00:31:43,Defne,senin,Text
2024-10-23 00:31:47,Defne,sex hayatından çok uzak kaldım,Text
2024-10-23 00:31:48,Defne,şlörweşölreöşlerwşölerwölre,Text
2024-10-23 00:31:53,Defne,noldu çeşmeden sonra,Text
2024-10-23 00:44:33,Zeynep,KANKA,Text
2024-10-23 00:44:35,Zeynep,AJSLAJDLSODLSK,Text
2024-10-23 00:44:44,Zeynep,ay kanka o kadar kayda değer bişe olmadı aslında,Text
2024-10-23 00:44:48,Zeynep,çeşmeden sonra,Text
2024-10-23 00:44:53,Zeynep,iki kişiyle yattım,Text
2024-10-23 00:44:58,Zeynep,biri dümdüz bi insan,Text
2024-10-23 00:45:14,Zeynep,geçen haftaki de baya mistik gerçekleşti,Text
2024-10-23 00:45:21,Zeynep,koç grubuna yazdım,Text
2024-10-23 00:45:43,Zeynep,saba var ya bizim hasım,Text
2024-10-23 00:45:51,Zeynep,onun exinin bffiyle yattım,Text
2024-10-23 00:45:57,Zeynep,bayaaaaa mistik bi geceydi ama,Text
2024-10-23 00:45:59,Zeynep,git oku,Text
2024-10-23 00:46:02,Zeynep,hihi,Text
2024-10-23 01:04:23,Defne,nerde buuuu bakim,Text
2024-10-23 01:06:22,Defne,SALI gecesi kulübe gidiyolar amk,Text
2024-10-23 01:06:27,Defne,ve her hafta gidiyolar,Text
2024-10-23 01:06:58,Defne,baya ünlü aşırı büyük bi kulüp,Text
2024-10-23 01:08:15,Defne,bi arkadşaım bana da sordu bu gece gidiyo musun diye,Text
2024-10-23 01:09:50,Defne,"In science, an empirical relationship or phenomenological relationship is a relationship or correlation that is supported by experiment or observation but not necessarily supported by theory.",Text
2024-10-23 02:58:40,Defne,grup projesi,Text
2024-10-23 02:58:45,Defne,chat gpt olmasa napardık ya,Text
2024-10-23 11:04:12,Duru,ya ne konuştunuz 400 mesaj yşne allam yarebbşm bi de gece konuşuyosunuz,Text
2024-10-23 11:04:41,Duru,kanka tam tersi no make up no nothing bu tiplilik şaka mı,Text
2024-10-23 11:05:06,Duru,HWJZJWJZJWJZJWJSJW,Text
2024-10-23 11:05:44,Duru,uuu çakalla skincare,Text
2024-10-23 11:06:41,Duru,gayet okay çok kötü geçti diyodun,Text
2024-10-23 11:06:49,Gülbin,SMDÖFÖCÖCL,Text
2024-10-23 11:06:52,Duru,net yükseltirsin,Text
2024-10-23 11:06:56,Gülbin,o çok kaslı çocuk diil mi,Text
2024-10-23 11:07:27,Duru,highbornda nero içmemiz sadakatsizliği,Text
2024-10-23 11:07:38,Gülbin,oh wow,Text
2024-10-23 11:08:16,Duru,oha ne alaka be,Text
2024-10-23 11:08:37,Gülbin,ADMCLCMÇC,Text
2024-10-23 11:09:12,Gülbin,kanka  AKSMXKCÖCÖCÖC,Text
2024-10-23 11:09:45,Gülbin,KANKA AHAMXMCÖVÖC,Text
2024-10-23 11:09:48,Gülbin,AYNNN CLUBBINH,Text
2024-10-23 11:10:03,Gülbin,ay şu an shuttleda gdceki mesajları okuyorum hayat çok hüzel çok keyif aldım,Text
2024-10-23 11:10:07,Gülbin,fotolu grup >>>>,Text
2024-10-23 11:10:21,Gülbin,AKDKXKÖC,Text
2024-10-23 11:11:00,Gülbin,tırnaklarıkı kestim😔,Text
2024-10-23 11:11:31,Duru,bu çok kmtü oluyo ama yaa tadsal olarak,Text
2024-10-23 11:11:59,Duru,KANKA ASLINDA İYİİİİİ,Text
2024-10-23 11:12:00,Duru,AHZHWHZJWJX,Text
2024-10-23 11:12:10,Duru,ama sarı ve kıvırcık halin BAMMMMMBAŞKA KUMTANEEEMMM,Text
2024-10-23 11:12:17,Gülbin,ama ekşi olurr ben sevrim,Text
2024-10-23 11:12:20,Duru,HWJZJWJZJAJSJA,Text
2024-10-23 11:12:21,Gülbin,ev yoğurdu da çok severim,Text
2024-10-23 11:12:27,Duru,ekşilik açısından değil dee ne bilm,Text
2024-10-23 11:12:34,Duru,oki o zmn sevebilirsin,Text
2024-10-23 11:13:56,Gülbin,bu hafta sonu yapmaya çalışıcam,Text
2024-10-23 11:13:57,Gülbin,bakalım,Text
2024-10-23 12:41:41,Ben,bıgün bi labim daha var hiçbi iey bilmiyorum akşamına plannannan aktivitem,Text
2024-10-23 12:41:50,Ben,ÇAYIMI ALIP DONUP MESAJLARI OKUMAK,Text
2024-10-23 12:42:03,Ben,BUT THEY SO CUTE,Text
2024-10-23 12:42:08,Ben,hemmen havaya girilmiş,Text
2024-10-23 12:46:09,Ben,yiğittt,Text
2024-10-23 12:46:12,Ben,OY,Text
2024-10-23 12:46:19,Ben,tamm avukat çıkmamaış mı,Text
2024-10-23 13:04:02,Gülbin,SLAY GIRLLL özlemişim senin foto updatelerini,Text
2024-10-23 13:04:06,Gülbin,my stem girllll,Text
2024-10-23 14:10:47,Defne,YA YERIMMMM,Text
2024-10-23 14:10:54,Defne,parfum ve gloss bile too much for me,Text
2024-10-23 14:10:57,Defne,benim pick melik,Text
2024-10-23 14:11:03,Defne,ama yok cidden su ara i cant even do those,Text
2024-10-23 14:12:25,Defne,kasli da yine de kiza benziyo,Text
2024-10-23 14:12:38,Defne,yigitin ciddiyet,Text
2024-10-23 14:12:58,Defne,bunla dalga gecin HEMMMMEN,Text
2024-10-23 14:13:09,Defne,ISIN KOMIGI,Text
2024-10-23 14:13:10,Defne,HANI,Text
2024-10-23 14:13:13,Defne,INANIRIM 08,Text
2024-10-23 14:13:15,Defne,OLDUGUNA,Text
2024-10-23 14:13:28,Defne,HANI ESPRI OLAMAYACAK KADAR YAKINSIN YASCA 08LILERE KANKA,Text
2024-10-23 14:13:44,Defne,hani mubalaga sanati yapamamis,Text
2024-10-23 14:13:50,Defne,14 falan dese olabilirdi,Text
2024-10-23 14:14:58,Defne,🥺,Text
2024-10-23 14:15:01,Defne,bugun yine,Text
2024-10-23 14:15:05,Defne,wellbeing councelora gittim,Text
2024-10-23 14:15:05,Defne,kadin,Text
2024-10-23 14:15:09,Defne,she saw right through me,Text
2024-10-23 14:15:15,Defne,nutrition ve uyku duzenimi sordu direkt,Text
2024-10-23 14:15:16,Defne,😝,Text
2024-10-23 14:15:19,Defne,sabah ne yedin,Text
2024-10-23 14:15:20,Defne,cikolata,Text
2024-10-23 14:16:14,Zeynep,kankaaAAAAAA,Text
2024-10-23 14:16:42,Zeynep,işte demek ki yalnız değilsin tavşan tanem,Text
2024-10-23 14:16:44,Zeynep,bu arada,Text
2024-10-23 14:16:48,Defne,arkadaslar,Text
2024-10-23 14:16:55,Zeynep,yani ilk üni senen falan değil ama,Text
2024-10-23 14:16:55,Defne,normal makasla sacimi kessem nolur,Text
2024-10-23 14:17:03,Zeynep,ortam değişikliği sonuçta,Text
2024-10-23 14:17:10,Zeynep,ben de üninin ilk döneminde,Text
2024-10-23 14:17:13,Zeynep,tam olarak öyleydim,Text
2024-10-23 14:17:25,Zeynep,benim ne diceğimi biliyosun,Text
2024-10-23 14:17:26,Zeynep,yorum,Text
2024-10-23 14:17:29,Zeynep,yapmıyorum,Text
2024-10-23 14:17:30,Defne,JDJAHAHHAHQHWHW,Text
2024-10-23 14:17:36,Defne,dimi🤭,Text
2024-10-23 14:17:38,Defne,cok zor kuzum ya,Text
2024-10-23 14:18:11,Zeynep,😩,Text
2024-10-23 14:18:13,Zeynep,evet evet,Text
2024-10-23 14:18:27,Zeynep,o düzeni kırıyosun bi şekilde,Text
2024-10-23 14:28:49,Azra,YAAAA,Text
2024-10-23 14:28:51,Azra,BU TSTLILIK NEEEEE,Text
2024-10-23 14:28:53,Azra,DELIRIYORUMMM,Text
2024-10-23 14:29:05,Azra,oha cok sensi,Text
2024-10-23 14:29:05,Azra,cikmis,Text
2024-10-23 14:29:08,Azra,seksi,Text
2024-10-23 14:29:16,Azra,bacimmmm kolay gelsin,Text
2024-10-23 14:29:22,Zeynep,ay beebkkk,Text
2024-10-23 14:29:26,Azra,duygunun ayaklarina bakin allah askina,Text
2024-10-23 14:29:27,Azra,yicem ya,Text
2024-10-23 14:29:30,Azra,BEBISSSSSS,Text
2024-10-23 14:29:30,Azra,TAM,Text
2024-10-23 14:29:38,Azra,AYAK FETISI OBLINE,Text
2024-10-23 14:29:40,Zeynep,AY GERÇEKTEN BU NEEE,Text
2024-10-23 14:29:54,Azra,bacim yaaa,Text
2024-10-23 14:29:56,Azra,tam ben,Text
2024-10-23 14:30:00,Zeynep,DELİRECEMÖÖMM,Text
2024-10-23 14:30:29,Azra,HSNXNAHAHAHA AYAK FETISCISI OLARA,Text
2024-10-23 14:30:30,Azra,K,Text
2024-10-23 14:30:37,Azra,BU GRUP CENNNETTTT,Text
2024-10-23 14:31:17,Zeynep,ay mmmğğhhhhhh,Text
2024-10-23 14:31:19,Zeynep,bu neeeee,Text
2024-10-23 14:31:24,Zeynep,KANAKKSAKSJSKJS,Text
2024-10-23 14:31:27,Zeynep,DELİRECEĞİM,Text
2024-10-23 14:31:29,Zeynep,AHDKSJDKSJDK,Text
2024-10-23 14:36:42,Defne,masalllaaahhh,Text
2024-10-23 14:38:10,Gülbin,AJDMXKCÖC,Text
2024-10-23 14:38:24,Defne,gittikce,Text
2024-10-23 14:38:26,Defne,cake m buyuyo,Text
2024-10-23 14:38:28,Defne,HAHHAHA,Text
2024-10-23 14:38:44,Gülbin,AJDMDKCM ALLAHIM,Text
2024-10-23 14:38:50,Gülbin,çiftçi kamal,Text
2024-10-23 14:38:55,Gülbin,SLAYYYYY,Text
2024-10-23 14:38:57,Gülbin,AHDJDJDKFK,Text
2024-10-23 14:39:13,Gülbin,>>>>,Text
2024-10-23 14:39:18,Defne,okulda crushun olmayinca gelen salmislik,Text
2024-10-23 14:39:26,Defne,OHA OHA OHA,Text
2024-10-23 14:39:26,Gülbin,i cant hu kim mk,Text
2024-10-23 14:39:30,Defne,DUNYANIN EN EN EN TATLI FOTOSU,Text
2024-10-23 14:39:33,Defne,KANKA DURKAN,Text
2024-10-23 14:39:34,Defne,FURKAN,Text
2024-10-23 14:39:36,Defne,SIZIN PKYLDAKI FURKAN,Text
2024-10-23 14:39:39,Gülbin,WHSNDJDMFMDMFMFÖFMFÖFÖF,Text
2024-10-23 14:39:40,Defne,duruyla sueekli konustugumuz,Text
2024-10-23 14:39:41,Defne,COGI,Text
2024-10-23 14:40:10,Defne,ben uyuyodum☺️,Text
2024-10-23 14:40:11,Defne,HAHHAA,Text
2024-10-23 14:45:21,Defne,oha amk,Text
2024-10-23 14:45:22,Defne,HAHAHAHA,Text
2024-10-23 14:45:26,Defne,baran sizin okylda mi,Text
2024-10-23 14:45:30,Zeynep,koydum gorillere,Text
2024-10-23 14:45:32,Defne,ANAMMMMM,Text
2024-10-23 14:45:34,Defne,KOYMUSSUNNN,Text
2024-10-23 14:45:36,Defne,TOP BANANAAA,Text
2024-10-23 14:50:24,Ben,zyenep ve ispanyolca,Text
2024-10-23 14:50:36,Ben,amk yine son ana bıraktım bi sürür bi sürü kod,Text
2024-10-23 14:50:43,Ben,yesss,Text
2024-10-23 14:53:51,Defne,ihiii,Text
2024-10-23 14:55:46,Zeynep,ihihihihiih,Text
2024-10-23 14:55:50,Zeynep,KANSKKSSKJSKSJS,Text
2024-10-23 14:58:32,Azra,iyisin bacim💗💗💗,Text
2024-10-23 15:05:10,Gülbin,ohaaaaa,Text
2024-10-23 15:05:25,Gülbin,kanka i-,Text
2024-10-23 15:05:32,Gülbin,SLAY BACIMM,Text
2024-10-23 15:16:34,Zeynep,ihihihiihih,Text
2024-10-23 15:16:38,Zeynep,ay hoca çok erken saldı,Text
2024-10-23 15:16:41,Zeynep,napsamkine,Text
2024-10-23 15:16:43,Zeynep,bilemedim,Text
2024-10-23 15:18:19,Duru,beklee,Text
2024-10-23 15:18:34,Duru,snada ya da engde buluşalım işte,Text
2024-10-23 15:18:47,Zeynep,e sizin çok geç bitiyoo,Text
2024-10-23 15:18:49,Zeynep,😩,Text
2024-10-23 15:19:03,Duru,nereye gitcen okulda kalcN mı,Text
2024-10-23 15:19:11,Duru,kalcaksan istediğin yere git biz oraya gelelim,Text
2024-10-23 15:19:13,Duru,ben açım,Text
2024-10-23 15:19:35,Zeynep,of ben de,Text
2024-10-23 15:19:52,Zeynep,ama okulda kalcak halim de yok,Text
2024-10-23 15:19:52,Zeynep,gibi,Text
2024-10-23 15:21:12,Defne,deliricem yine uyuyasim var aq,Text
2024-10-23 15:21:29,Duru,sıkıloooo,Text
2024-10-23 15:21:47,Zeynep,hü,Text
2024-10-23 15:21:52,Zeynep,leyleğimm,Text
2024-10-23 15:22:01,Zeynep,ay KARI,Text
2024-10-23 15:22:10,Defne,anammm,Text
2024-10-23 15:22:11,Zeynep,yapma çocuğum,Text
2024-10-23 15:25:06,Gülbin,15 dk kaldı,Text
2024-10-23 15:25:40,Zeynep,iyi tamam,Text
2024-10-23 15:25:45,Zeynep,shuttlea yürüyodum,Text
2024-10-23 15:25:47,Zeynep,ikna oldum,Text
2024-10-23 15:32:04,Zeynep,BEKLEMEK,Text
2024-10-23 15:32:04,Zeynep,SİZİ,Text
2024-10-23 15:36:10,Duru,çıkıyorum hayatım bşrazdaannn,Text
2024-10-23 15:36:14,Duru,nerrrrdesiğn,Text
2024-10-23 15:36:25,Zeynep,ay igihihihihi,Text
2024-10-23 15:36:27,Zeynep,kütüp önüüü,Text
2024-10-23 15:36:29,Zeynep,😩😩😩😩,Text
2024-10-23 15:49:05,Gülbin,gidip de en uzak yerfe beklemezsin aq,Text
2024-10-23 15:49:09,Gülbin,💖💖,Text
2024-10-23 15:49:26,Zeynep,lan yemek ?!?!?!?!,Text
2024-10-23 15:49:46,Zeynep,☺️🙏🍀💖,Text
2024-10-23 15:49:54,Gülbin,barkın çıkınca yicez,Text
2024-10-23 15:49:59,Gülbin,yani ben öule yapcam da,Text
2024-10-23 15:50:03,Gülbin,duru da açmış sanırım,Text
2024-10-23 15:50:06,Gülbin,siz yersiniz belki,Text
2024-10-23 15:50:11,Zeynep,e barkın şimdi çıkmıyo mu,Text
2024-10-23 15:50:14,Gülbin,nerdesin,Text
2024-10-23 15:50:17,Gülbin,yok 1 dersi daha vsr,Text
2024-10-23 15:50:29,Zeynep,kütüp önü işte,Text
2024-10-23 15:50:33,Zeynep,hof,Text
2024-10-23 15:50:42,Zeynep,duru leyleğim sen gel o zaman,Text
2024-10-23 15:50:47,Zeynep,yiyelim de ben gidicem sonra,Text
2024-10-23 15:51:00,Zeynep,valla halim yok durmaya,Text
2024-10-23 15:51:04,Zeynep,yemek için durdum,Text
2024-10-23 15:51:05,Zeynep,shakdjsks,Text
2024-10-23 15:57:30,Defne,abi rehber hocamla,Text
2024-10-23 15:57:34,Defne,tinder swindleri konuştuk,Text
